number,datetime,name,address,coordinates,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
28,2024-04-13 13:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",23.3,47,11.4,23.9,0,0.0,997.2,20,9
28,2024-04-13 11:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",20.4,56,11.3,20.6,0,0.0,998.0,20,7
28,2024-04-13 12:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",22.0,53,12.0,22.7,0,0.0,997.9,20,13
28,2024-04-13 13:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",23.3,47,11.4,23.9,0,0.0,997.2,20,13
28,2024-04-13 14:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",24.2,40,9.8,24.4,0,0.0,996.4,20,14
28,2024-04-13 15:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",24.6,38,9.4,24.0,0,0.0,995.7,20,10
28,2024-04-13 16:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",24.7,39,9.8,23.4,0,0.0,994.7,20,11
28,2024-04-13 17:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",25.3,35,8.7,23.1,0,0.0,993.6,20,3
28,2024-04-13 18:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",24.8,41,10.7,23.1,0,0.0,993.5,20,4
28,2024-04-13 19:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",23.3,45,10.7,21.7,0,0.0,993.1,20,6
28,2024-04-13 20:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",21.6,48,10.1,20.5,0,0.0,993.1,20,5
28,2024-04-13 21:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",20.4,52,10.2,20.3,0,0.0,993.0,20,4
28,2024-04-14 00:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",15.8,61,8.3,15.1,0,0.0,993.3,20,7
28,2024-04-14 00:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",15.4,61,7.9,14.5,0,0.0,993.5,20,7
28,2024-04-14 01:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",15.2,65,8.7,14.5,0,0.0,993.1,20,8
28,2024-04-14 03:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",12.3,77,8.4,11.4,0,0.0,992.0,20,8
28,2024-04-14 04:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",12.7,73,8.0,11.9,0,0.0,991.9,20,8
28,2024-04-14 05:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",12.2,75,7.9,11.3,0,0.0,991.5,20,8
28,2024-04-14 06:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",11.4,80,8.0,10.5,0,0.0,991.2,20,7
28,2024-04-14 08:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",11.9,83,9.1,11.1,0,0.0,990.9,20,3
28,2024-04-14 11:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",22.9,50,11.9,23.4,0,0.0,991.0,20,0
28,2024-04-14 14:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",29.2,31,10.4,28.9,0,0.0,989.1,20,2
28,2024-04-14 21:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",19.9,42,6.6,18.7,0,0.0,984.8,20,0
28,2024-04-15 00:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",16.7,54,7.3,15.3,0,0.0,984.8,20,0
28,2024-04-15 03:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",14.4,67,8.4,13.8,0,0.0,983.7,20,0
28,2024-04-15 04:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",14.0,70,8.6,13.4,0,0.0,982.7,20,0
28,2024-04-15 05:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",12.7,79,9.2,12.2,0,0.0,982.3,20,0
28,2024-04-15 06:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",12.0,78,8.2,11.3,0,0.0,981.1,20,0
28,2024-04-15 07:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",12.6,70,7.2,11.8,0,0.0,980.9,20,8
28,2024-04-15 08:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",14.0,68,8.2,12.9,0,0.0,980.2,20,6
28,2024-04-15 09:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",17.8,53,8.1,16.4,0,0.1,980.4,20,4
28,2024-04-15 10:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",22.1,47,10.2,21.1,0,0.1,980.2,20,0
28,2024-04-15 11:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",24.6,39,9.7,24.6,0,0.1,979.8,20,15
28,2024-04-15 12:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",26.1,36,9.9,26.4,0,0.1,979.5,20,17
28,2024-04-15 13:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",27.6,34,10.3,28.6,0,0.1,978.5,20,18
28,2024-04-15 14:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",27.6,30,8.4,25.8,0,0.1,978.0,20,20
28,2024-04-15 15:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",28.0,27,7.3,25.6,0,0.1,977.0,20,19
28,2024-04-15 16:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",27.1,30,8.0,24.5,0,0.1,976.2,20,18
28,2024-04-15 17:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",25.9,29,6.5,23.3,0,0.1,976.1,20,13
28,2024-04-15 18:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",23.9,33,6.7,21.2,0,0.1,974.8,20,11
28,2024-04-15 19:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",22.5,37,7.1,19.8,0,0.1,974.6,20,10
28,2024-04-15 20:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",21.8,35,5.6,18.9,0,0.1,974.1,20,7
28,2024-04-15 21:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",21.0,36,5.4,18.5,0,0.1,973.8,20,5
28,2024-04-16 00:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",16.3,60,8.5,14.5,0,0.1,972.8,20,7
28,2024-04-16 00:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",19.4,44,6.8,17.5,0,0.1,972.8,20,7
28,2024-04-16 01:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",15.7,62,8.4,13.9,0,0.1,972.8,20,5
28,2024-04-16 02:00:00,UM FGPA - LENT - SODNI STOLP,Pristan 6,"{'lat': 46.556731, 'lng': 15.64212}",14.3,72,9.3,11.8,0,0.1,973.5,20,5
